[1852, 3367, 4359, 4971, 2358, 5356, 2884, 1066, 658, 577, 1188, 5299, 4428, 3671, 5485, 463, 5203, 2260, 1047, 4067, 5893, 5111, 4343, 2162, 1216, 4176, 4676, 5612, 422, 1730, 3424, 2224, 1712, 5055, 1986, 5238, 5576, 1038, 0, 4989, 4465, 3721, 3922, 452, 3597, 2360, 2363, 2693, 1522, 740, 2958, 5225, 4030, 4718, 3843, 2551, 5297, 5411, 4922, 5068, 3146, 4423, 4650, 4760, 705, 1623, 5316, 2352, 5429, 2828, 1921, 3991, 4947, 2212, 5062, 3354, 1467, 4008, 845, 4464, 5110, 1699, 1120, 5408, 1477, 5027, 4649, 3258, 5138, 3610, 1093, 4740, 3648, 493],
[3402, 6220, 1010, 1270, 2956, 559, 5654, 6036, 5645, 4442, 3866, 327, 620, 1513, 1310, 4762, 1140, 3157, 4229, 987, 1077, 135, 737, 3009, 6170, 816, 326, 1182, 5147, 3379, 1752, 7070, 3684, 363, 5934, 1583, 1240, 4183, 4989, 0, 1504, 1566, 6308, 5037, 1442, 2908, 2836, 2376, 6120, 4601, 2258, 304, 1484, 563, 1182, 6807, 603, 945, 187, 638, 1960, 869, 525, 729, 4313, 6455, 349, 5370, 1219, 2164, 5573, 1029, 417, 2902, 157, 1733, 3945, 1183, 4446, 718, 493, 4706, 4464, 1494, 6445, 909, 431, 1910, 454, 1430, 4913, 272, 1439, 5371],
[3369, 4897, 592, 2654, 3096, 2054, 4377, 5406, 5075, 3888, 3561, 1753, 1592, 2095, 2803, 4385, 2599, 3308, 4007, 1676, 1714, 1614, 1672, 3009, 5511, 1404, 1305, 2686, 4740, 3226, 2203, 6255, 3667, 1852, 4890, 3013, 2742, 3484, 4465, 1504, 0, 832, 4906, 4368, 1804, 2111, 2912, 1842, 5260, 3892, 2544, 1788, 2394, 1861, 1661, 5753, 1263, 2448, 1632, 1014, 1420, 1965, 1759, 2058, 3900, 5675, 1580, 4188, 2711, 2028, 4508, 1150, 1861, 2868, 1661, 2058, 3128, 1964, 4178, 1809, 1163, 3680, 3645, 2964, 5930, 2341, 1134, 1274, 1953, 1220, 4052, 1307, 1912, 4733],
[2538, 4664, 660, 2387, 2273, 2101, 4091, 4707, 4352, 3146, 2755, 1886, 1313, 1455, 2686, 3602, 2426, 2484, 3193, 1202, 2221, 1701, 1333, 2178, 4824, 1019, 1256, 2647, 3968, 2398, 1497, 5640, 2836, 1821, 4400, 2766, 2674, 2789, 3721, 1566, 832, 0, 4786, 3673, 1132, 1428, 2087, 1042, 4661, 3207, 1761, 1868, 1854, 1663, 1085, 5274, 1648, 2395, 1607, 1395, 599, 1614, 1554, 1833, 3120, 5040, 1802, 3806, 2596, 1200, 4031, 672, 1774, 2037, 1702, 1327, 2481, 1445, 3372, 1503, 1478, 3169, 3008, 2783, 5197, 2161, 1138, 466, 1929, 479, 3442, 1298, 1262, 4030],
[5076, 609, 5301, 7117, 5389, 6863, 1052, 3753, 3871, 3823, 4476, 6606, 6088, 5882, 7466, 4338, 7197, 5442, 4704, 5898, 6571, 6437, 6090, 5117, 3683, 5783, 6022, 7432, 4308, 4816, 5747, 3417, 5148, 6598, 2092, 7492, 7460, 3476, 3922, 6308, 4906, 4786, 0, 3469, 5601, 3831, 5253, 4420, 2895, 3374, 5566, 6612, 6360, 6444, 5709, 2258, 6169, 7181, 6378, 5918, 4625, 6344, 6336, 6604, 4206, 3309, 6464, 1592, 7377, 4958, 2017, 5441, 6558, 5049, 6456, 5573, 3273, 6057, 4607, 6261, 6060, 2414, 3090, 7542, 4311, 6935, 5881, 4588, 6707, 5105, 2867, 6054, 5729, 3591],
[2113, 2916, 4327, 5142, 2599, 5443, 2432, 1038, 741, 643, 1416, 5356, 4507, 3810, 5644, 889, 5357, 2532, 1400, 4158, 5882, 5164, 4432, 2374, 1150, 4236, 4717, 5751, 854, 1945, 3571, 2052, 2025, 5138, 1559, 5432, 5724, 886, 452, 5037, 4368, 3673, 3469, 0, 3696, 2261, 2572, 2681, 1209, 479, 3137, 5291, 4202, 4817, 3931, 2192, 5293, 5538, 4987, 5052, 3127, 4542, 4740, 4878, 956, 1433, 5351, 1902, 5582, 2905, 1472, 4018, 5037, 2399, 5124, 3479, 1260, 4133, 1230, 4565, 5110, 1289, 804, 5588, 1593, 5163, 4672, 3222, 5227, 3624, 660, 4778, 3763, 367],
[1961, 5373, 1288, 1560, 1529, 1759, 4766, 4658, 4255, 3074, 2444, 1727, 841, 327, 2005, 3339, 1714, 1737, 2791, 471, 2471, 1549, 748, 1568, 4800, 647, 1166, 2073, 3725, 1942, 404, 5747, 2245, 1460, 4787, 1917, 2059, 2891, 3597, 1442, 1804, 1132, 5601, 3696, 0, 1818, 1398, 1213, 4842, 3293, 848, 1643, 777, 1123, 259, 5639, 1895, 1849, 1343, 1740, 989, 856, 1053, 1187, 2905, 5128, 1788, 4381, 1931, 796, 4459, 682, 1350, 1461, 1488, 305, 2739, 474, 3011, 870, 1709, 3604, 3225, 2010, 5031, 1490, 1208, 1063, 1541, 653, 3677, 1232, 137, 4009],
[1746, 3563, 2088, 3376, 1796, 3389, 2953, 3299, 2964, 1786, 1614, 3235, 2478, 2070, 3800, 2328, 3513, 1939, 2074, 2196, 3649, 3042, 2439, 1558, 3409, 2174, 2583, 3833, 2661, 1501, 1918, 4213, 1988, 3087, 3033, 3735, 3834, 1375, 2360, 2908, 2111, 1428, 3831, 2261, 1818, 0, 1612, 605, 3237, 1789, 1763, 3192, 2546, 2828, 1979, 3903, 3072, 3591, 2900, 2822, 950, 2639, 2732, 2946, 1849, 3612, 3187, 2564, 3720, 1126, 2682, 1885, 3008, 1438, 3021, 1748, 1054, 2291, 2195, 2600, 2897, 1815, 1581, 3824, 3820, 3271, 2504, 1004, 3189, 1486, 2019, 2637, 1935, 2624],
[571, 4876, 2538, 2612, 198, 3098, 4267, 3424, 3005, 1930, 1176, 3110, 2224, 1369, 3131, 2029, 2853, 399, 1434, 1851, 3866, 2939, 2118, 201, 3577, 2042, 2563, 3273, 2409, 634, 1114, 4583, 848, 2815, 3930, 2876, 3230, 1949, 2363, 2836, 2912, 2087, 5253, 2572, 1398, 1612, 0, 1274, 3778, 2271, 611, 3018, 1675, 2454, 1656, 4707, 3283, 3088, 2726, 3109, 1546, 2130, 2407, 2459, 1660, 3973, 3184, 3781, 3080, 886, 3673, 1991, 2696, 205, 2871, 1103, 2006, 1719, 1664, 2204, 3095, 2922, 2350, 3046, 3717, 2696, 2594, 1701, 2881, 1725, 2759, 2630, 1400, 2827],
[1596, 4166, 1666, 2772, 1472, 2829, 3557, 3703, 3334, 2123, 1720, 2700, 1903, 1467, 3202, 2560, 2914, 1657, 2166, 1603, 3206, 2507, 1854, 1294, 3828, 1606, 2051, 3244, 2927, 1412, 1328, 4697, 1883, 2524, 3606, 3130, 3242, 1812, 2693, 2376, 1842, 1042, 4420, 2681, 1213, 605, 1274, 0, 3745, 2232, 1248, 2647, 1945, 2246, 1381, 4470, 2614, 3006, 2348, 2378, 453, 2041, 2153, 2354, 2079, 4085, 2677, 3167, 3124, 561, 3265, 1348, 2437, 1153, 2477, 1152, 1577, 1686, 2337, 2011, 2430, 2403, 2091, 3221, 4170, 2675, 1994, 576, 2622, 948, 2541, 2110, 1330, 3029],
[3321, 2287, 5321, 6326, 3808, 6562, 2027, 878, 1119, 1848, 2624, 6445, 5627, 4982, 6820, 1976, 6530, 3738, 2566, 5293, 6880, 6252, 5562, 3581, 790, 5342, 5795, 6912, 1747, 3154, 4750, 998, 3218, 6256, 820, 6626, 6891, 1952, 1522, 6120, 5260, 4661, 2895, 1209, 4842, 3237, 3778, 3745, 0, 1550, 4334, 6391, 5391, 5952, 5064, 1044, 6309, 6691, 6090, 6056, 4168, 5696, 5869, 6029, 2158, 497, 6416, 1648, 6754, 4046, 1067, 5092, 6162, 3601, 6221, 4646, 2184, 5293, 2367, 5704, 6134, 1635, 1659, 6776, 1419, 6325, 5731, 4239, 6351, 4691, 1219, 5854, 4920, 1034],
[1884, 2867, 3863, 4779, 2329, 5024, 2321, 1514, 1211, 451, 1194, 4922, 4088, 3432, 5270, 1020, 4980, 2298, 1336, 3748, 5422, 4730, 4019, 2082, 1621, 3809, 4278, 5362, 1153, 1673, 3203, 2469, 1862, 4719, 1680, 5086, 5341, 420, 740, 4601, 3892, 3207, 3374, 479, 3293, 1789, 2271, 2232, 1550, 0, 2800, 4862, 3847, 4408, 3519, 2435, 4836, 5142, 4560, 4592, 2671, 4147, 4327, 4480, 837, 1854, 4908, 1782, 5204, 2498, 1483, 3576, 4621, 2083, 4694, 3096, 782, 3743, 1235, 4158, 4654, 1016, 382, 5230, 2068, 4775, 4226, 2760, 4811, 3179, 532, 4339, 3370, 845],
[1179, 5243, 2091, 2013, 701, 2492, 4628, 4022, 3605, 2495, 1770, 2519, 1640, 764, 2528, 2637, 2247, 899, 2045, 1271, 3310, 2354, 1529, 807, 4174, 1490, 2004, 2664, 3019, 1231, 512, 5169, 1441, 2214, 4420, 2295, 2623, 2442, 2958, 2258, 2544, 1761, 5566, 3137, 848, 1763, 611, 1248, 4334, 2800, 0, 2423, 1073, 1850, 1097, 5227, 2740, 2477, 2137, 2587, 1336, 1522, 1808, 1849, 2253, 4555, 2607, 4175, 2474, 698, 4135, 1502, 2094, 745, 2282, 543, 2415, 1114, 2275, 1603, 2555, 3334, 2826, 2454, 4327, 2086, 2054, 1477, 2277, 1324, 3257, 2069, 821, 3411],
[3588, 6524, 1312, 1132, 3123, 266, 5957, 6280, 5883, 4687, 4085, 117, 802, 1662, 1068, 4980, 946, 3317, 4431, 1173, 1041, 177, 900, 3199, 6417, 1055, 616, 908, 5366, 3584, 1911, 7331, 3862, 241, 6222, 1398, 977, 4447, 5225, 304, 1788, 1868, 6612, 5291, 1643, 3192, 3018, 2647, 6391, 4862, 2423, 0, 1545, 597, 1388, 7094, 727, 689, 304, 852, 2242, 940, 617, 696, 4541, 6715, 332, 5669, 981, 2398, 5864, 1307, 362, 3100, 171, 1919, 4221, 1315, 4653, 824, 690, 4997, 4738, 1276, 6671, 759, 735, 2200, 258, 1708, 5188, 570, 1619, 5620],
[2229, 6109, 1814, 941, 1723, 1538, 5498, 5094, 4677, 3562, 2842, 1658, 927, 478, 1456, 3703, 1179, 1886, 3101, 719, 2553, 1536, 808, 1875, 5246, 999, 1349, 1604, 4082, 2303, 654, 6240, 2464, 1308, 5425, 1241, 1557, 3470, 4030, 1484, 2394, 1854, 6360, 4202, 777, 2546, 1675, 1945, 5391, 3847, 1073, 1545, 0, 950, 771, 6254, 2067, 1437, 1315, 2005, 1765, 616, 960, 872, 3326, 5625, 1810, 5088, 1405, 1442, 5117, 1257, 1185, 1818, 1446, 802, 3384, 430, 3332, 769, 1913, 4282, 3836, 1386, 5387, 1042, 1476, 1839, 1340, 1393, 4280, 1401, 641, 4482],
[3025, 6294, 1287, 793, 2548, 645, 5706, 5780, 5375, 4197, 3556, 708, 358, 1086, 1023, 4447, 768, 2737, 3880, 660, 1608, 591, 392, 2641, 5923, 668, 569, 1009, 4833, 3040, 1340, 6867, 3291, 368, 5852, 1154, 1022, 4000, 4718, 563, 1861, 1663, 6444, 4817, 1123, 2828, 2454, 2246, 5952, 4408, 1850, 597, 950, 0, 888, 6715, 1165, 764, 380, 1168, 1893, 343, 110, 198, 4023, 6248, 865, 5371, 933, 1912, 5508, 1004, 245, 2550, 499, 1371, 3817, 736, 4105, 254, 1041, 4643, 4319, 1131, 6142, 501, 740, 1889, 428, 1366, 4771, 589, 1072, 5132],
[2220, 5508, 1109, 1412, 1785, 1514, 4907, 4902, 4501, 3314, 2697, 1470, 586, 443, 1822, 3593, 1534, 1991, 3049, 228, 2215, 1291, 502, 1827, 5043, 394, 909, 1867, 3979, 2200, 619, 5980, 2504, 1212, 4981, 1783, 1861, 3112, 3843, 1182, 1661, 1085, 5709, 3931, 259, 1979, 1656, 1381, 5064, 3519, 1097, 1388, 771, 888, 0, 5840, 1643, 1634, 1087, 1498, 1086, 660, 810, 976, 3155, 5361, 1529, 4540, 1743, 1025, 4645, 511, 1107, 1720, 1231, 558, 2938, 365, 3268, 640, 1459, 3784, 3435, 1852, 5283, 1294, 959, 1126, 1298, 637, 3887, 975, 288, 4249],
[4292, 1683, 5920, 7171, 4759, 7292, 1724, 1854, 2155, 2805, 3592, 7134, 6372, 5818, 7642, 3010, 7351, 4711, 3583, 6065, 7444, 6942, 6323, 4516, 1726, 6073, 6483, 7706, 2792, 4101, 5602, 1168, 4217, 6989, 874, 7495, 7697, 2787, 2551, 6807, 5753, 5274, 2258, 2192, 5639, 3903, 4707, 4470, 1044, 2435, 5227, 7094, 6254, 6715, 5840, 0, 6907, 7472, 6803, 6647, 4854, 6491, 6623, 6815, 3147, 1230, 7072, 1630, 7570, 4851, 1248, 5788, 6906, 4518, 6923, 5478, 2902, 6106, 3394, 6477, 6746, 2105, 2420, 7625, 2255, 7128, 6394, 4897, 7090, 5389, 1974, 6536, 5732, 2070],
[3834, 6149, 991, 1844, 3423, 965, 5616, 6317, 5944, 4733, 4229, 636, 1157, 2032, 1785, 5116, 1673, 3632, 4623, 1489, 598, 612, 1281, 3441, 6441, 1250, 746, 1599, 5497, 3777, 2252, 7284, 4126, 918, 6034, 2125, 1679, 4416, 5297, 603, 1263, 1648, 6169, 5293, 1895, 3072, 3283, 2614, 6309, 4836, 2740, 727, 2067, 1165, 1643, 6907, 0, 1403, 789, 262, 2166, 1460, 1121, 1330, 4650, 6680, 408, 5391, 1701, 2522, 5660, 1324, 1004, 3321, 703, 2199, 4126, 1728, 4830, 1299, 191, 4805, 4653, 2001, 6771, 1473, 689, 2077, 976, 1688, 5090, 684, 1925, 5643],
[3653, 7048, 1926, 642, 3153, 438, 6463, 6477, 6066, 4909, 4233, 768, 1119, 1740, 382, 5112, 363, 3322, 4522, 1407, 1577, 849, 1153, 3284, 6624, 1428, 1176, 251, 5495, 3702, 1989, 7589, 3897, 599, 6612, 774, 295, 4740, 5411, 945, 2448, 2395, 7181, 5538, 1849, 3591, 3088, 3006, 6691, 5142, 2477, 689, 1437, 764, 1634, 7472, 1403, 0, 823, 1541, 2656, 996, 864, 662, 4710, 6970, 996, 6134, 300, 2645, 6270, 1755, 623, 3211, 789, 2061, 4572, 1406, 4752, 996, 1379, 5406, 5068, 609, 6804, 395, 1334, 2649, 495, 2128, 5521, 1156, 1775, 5842],
[3295, 6270, 1103, 1091, 2837, 496, 5696, 5975, 5579, 4383, 3783, 385, 503, 1381, 1171, 4679, 979, 3034, 4133, 876, 1238, 223, 608, 2904, 6113, 751, 357, 1070, 5065, 3285, 1626, 7029, 3572, 224, 5932, 1415, 1117, 4145, 4922, 187, 1632, 1607, 6378, 4987, 1343, 2900, 2726, 2348, 6090, 4560, 2137, 304, 1315, 380, 1087, 6803, 789, 823, 0, 818, 1950, 699, 356, 543, 4238, 6412, 495, 5395, 1078, 2094, 5577, 1016, 240, 2803, 146, 1624, 3924, 1041, 4354, 559, 678, 4709, 4439, 1339, 6368, 736, 511, 1915, 331, 1414, 4890, 333, 1326, 5316],
[3650, 5891, 735, 1908, 3257, 1112, 5355, 6080, 5712, 4500, 4018, 786, 1079, 1911, 1919, 4900, 1772, 3469, 4421, 1371, 830, 699, 1200, 3258, 6202, 1108, 656, 1756, 5278, 3579, 2116, 7035, 3945, 995, 5774, 2219, 1828, 4172, 5068, 638, 1014, 1395, 5918, 5052, 1740, 2822, 3109, 2378, 6056, 4592, 2587, 852, 2005, 1168, 1498, 6647, 262, 1541, 818, 0, 1927, 1420, 1101, 1352, 4429, 6432, 583, 5129, 1830, 2319, 5399, 1125, 1054, 3135, 776, 2044, 3876, 1633, 4624, 1252, 164, 4546, 4402, 2118, 6544, 1547, 546, 1832, 1074, 1468, 4837, 607, 1785, 5404],
[1958, 4425, 1213, 2498, 1740, 2440, 3827, 4152, 3786, 2575, 2157, 2286, 1538, 1297, 2887, 3009, 2605, 1944, 2594, 1286, 2756, 2093, 1509, 1615, 4275, 1230, 1634, 2901, 3378, 1806, 1234, 5130, 2255, 2139, 3983, 2869, 2909, 2251, 3146, 1960, 1420, 599, 4625, 3127, 989, 950, 1546, 453, 4168, 2671, 1336, 2242, 1765, 1893, 1086, 4854, 2166, 2656, 1950, 1927, 0, 1734, 1793, 2023, 2529, 4521, 2248, 3478, 2803, 676, 3629, 935, 2063, 1471, 2071, 1046, 1987, 1433, 2774, 1675, 1983, 2762, 2509, 2934, 4623, 2353, 1563, 155, 2242, 536, 2955, 1690, 1124, 3477],
[2701, 6159, 1374, 778, 2217, 972, 5560, 5489, 5080, 3915, 3252, 1049, 378, 763, 1162, 4138, 875, 2402, 3562, 448, 1937, 920, 296, 2321, 5634, 601, 771, 1218, 4523, 2728, 1017, 6594, 2962, 710, 5636, 1156, 1205, 3746, 4423, 869, 1965, 1614, 6344, 4542, 856, 2639, 2130, 2041, 5696, 4147, 1522, 940, 616, 343, 660, 6491, 1460, 996, 699, 1420, 1734, 0, 344, 336, 3724, 5975, 1194, 5199, 1083, 1651, 5303, 943, 586, 2237, 832, 1069, 3590, 416, 3789, 170, 1314, 4443, 4080, 1201, 5833, 637, 920, 1756, 760, 1239, 4532, 814, 780, 4849],
[2978, 6188, 1181, 895, 2508, 706, 5601, 5711, 5308, 4124, 3494, 720, 255, 1046, 1132, 4387, 878, 2701, 3827, 584, 1594, 578, 308, 2590, 5852, 564, 479, 1112, 4773, 2984, 1297, 6790, 3248, 409, 5759, 1260, 1128, 3918, 4650, 525, 1759, 1554, 6336, 4740, 1053, 2732, 2407, 2153, 5869, 4327, 1808, 617, 960, 110, 810, 6623, 1121, 864, 356, 1101, 1793, 344, 0, 300, 3958, 6171, 851, 5269, 1042, 1835, 5413, 896, 297, 2496, 493, 1314, 3727, 699, 4051, 208, 983, 4547, 4231, 1241, 6081, 611, 646, 1785, 488, 1263, 4684, 507, 1014, 5059],
[3028, 6440, 1481, 595, 2539, 666, 5847, 5825, 5416, 4251, 3587, 813, 520, 1095, 866, 4472, 595, 2719, 3892, 752, 1734, 732, 516, 2651, 5970, 820, 767, 891, 4856, 3061, 1348, 6930, 3285, 455, 5957, 960, 888, 4078, 4760, 729, 2058, 1833, 6604, 4878, 1187, 2946, 2459, 2354, 6029, 4480, 1849, 696, 872, 198, 976, 6815, 1330, 662, 543, 1352, 2023, 336, 300, 0, 4060, 6311, 998, 5500, 781, 1983, 5619, 1165, 340, 2570, 637, 1406, 3914, 752, 4120, 348, 1218, 4757, 4408, 951, 6167, 332, 938, 2031, 471, 1508, 4860, 785, 1116, 5185],
[1165, 3704, 3737, 4266, 1663, 4664, 3154, 1770, 1356, 387, 484, 4619, 3742, 2970, 4780, 484, 4498, 1581, 499, 3377, 5247, 4433, 3653, 1459, 1921, 3498, 4005, 4908, 850, 1027, 2721, 2924, 1071, 4365, 2470, 4536, 4872, 812, 705, 4313, 3900, 3120, 4206, 956, 2905, 1849, 1660, 2079, 2158, 837, 2253, 4541, 3326, 4023, 3155, 3147, 4650, 4710, 4238, 4429, 2529, 3724, 3958, 4060, 0, 2316, 4646, 2616, 4725, 2150, 2309, 3332, 4255, 1508, 4381, 2656, 1207, 3309, 440, 3769, 4460, 1815, 1132, 4704, 2132, 4324, 3988, 2654, 4446, 2962, 1365, 4070, 2952, 1170],
[3474, 2701, 5700, 6566, 3978, 6872, 2496, 671, 1055, 2065, 2799, 6776, 5936, 5240, 7072, 2035, 6786, 3883, 2657, 5589, 7260, 6584, 5863, 3773, 520, 5661, 6132, 7182, 1731, 3340, 5000, 619, 3330, 6567, 1286, 6847, 7154, 2273, 1623, 6455, 5675, 5040, 3309, 1433, 5128, 3612, 3973, 4085, 497, 1854, 4555, 6715, 5625, 6248, 5361, 1230, 6680, 6970, 6412, 6432, 4521, 5975, 6171, 6311, 2316, 0, 6762, 2140, 7012, 4336, 1561, 5431, 6467, 3811, 6547, 4911, 2561, 5565, 2438, 5997, 6501, 2105, 2036, 7009, 1033, 6595, 6079, 4603, 6657, 5033, 1624, 6193, 5195, 1147],
[3749, 6411, 1183, 1464, 3305, 558, 5859, 6358, 5971, 4765, 4204, 230, 968, 1861, 1378, 5099, 1275, 3506, 4572, 1336, 744, 274, 1085, 3356, 6490, 1155, 641, 1192, 5484, 3722, 2101, 7374, 4032, 553, 6198, 1727, 1271, 4489, 5316, 349, 1580, 1802, 6464, 5351, 1788, 3187, 3184, 2677, 6416, 4908, 2607, 332, 1810, 865, 1529, 7072, 408, 996, 495, 583, 2248, 1194, 851, 998, 4646, 6762, 0, 5601, 1294, 2497, 5831, 1333, 659, 3247, 366, 2081, 4234, 1528, 4788, 1053, 422, 4967, 4757, 1596, 6778, 1091, 685, 2184, 589, 1730, 5202, 577, 1788, 5690],
[3537, 1108, 4423, 5940, 3895, 5891, 539, 2384, 2400, 2232, 2906, 5692, 5015, 4618, 6360, 2754, 6074, 3922, 3115, 4754, 5898, 5505, 4987, 3625, 2361, 4706, 5054, 6380, 2753, 3286, 4442, 2500, 3582, 5599, 891, 6296, 6387, 1910, 2352, 5370, 4188, 3806, 1592, 1902, 4381, 2564, 3781, 3167, 1648, 1782, 4175, 5669, 5088, 5371, 4540, 1630, 5391, 6134, 5395, 5129, 3478, 5199, 5269, 5500, 2616, 2140, 5601, 0, 6278, 3647, 582, 4389, 5532, 3576, 5501, 4286, 1776, 4854, 3015, 5152, 5243, 862, 1513, 6388, 3004, 5828, 4944, 3488, 5704, 4006, 1278, 5100, 4494, 2073],
[3633, 7220, 2171, 492, 3125, 737, 6628, 6495, 6079, 4946, 4243, 1065, 1289, 1774, 93, 5108, 227, 3280, 4505, 1525, 1869, 1133, 1297, 3279, 6645, 1596, 1418, 237, 5487, 3705, 2012, 7629, 3862, 860, 6717, 498, 158, 4811, 5429, 1219, 2711, 2596, 7377, 5582, 1931, 3720, 3080, 3124, 6754, 5204, 2474, 981, 1405, 933, 1743, 7570, 1701, 300, 1078, 1830, 2803, 1083, 1042, 781, 4725, 7012, 1294, 6278, 0, 2721, 6386, 1937, 854, 3218, 1066, 2108, 4670, 1466, 4737, 1128, 1669, 5527, 5154, 311, 6792, 451, 1583, 2811, 765, 2288, 5605, 1407, 1840, 5874],
[1359, 4678, 1688, 2325, 1075, 2539, 4065, 3882, 3485, 2291, 1711, 2472, 1605, 977, 2792, 2604, 2501, 1284, 2103, 1253, 3118, 2284, 1527, 984, 4020, 1349, 1856, 2869, 2988, 1262, 797, 4955, 1659, 2235, 4005, 2664, 2852, 2095, 2828, 2164, 2028, 1200, 4958, 2905, 796, 1126, 886, 561, 4046, 2498, 698, 2398, 1442, 1912, 1025, 4851, 2522, 2645, 2094, 2319, 676, 1651, 1835, 1983, 2150, 4336, 2497, 3647, 2721, 0, 3686, 1198, 2132, 847, 2235, 640, 1957, 1255, 2308, 1661, 2331, 2843, 2433, 2779, 4282, 2284, 1846, 828, 2323, 870, 2884, 1921, 881, 3225],
[3347, 1447, 4674, 6010, 3760, 6069, 1024, 1815, 1868, 1925, 2671, 5899, 5160, 4663, 6462, 2357, 6172, 3754, 2801, 4867, 6196, 5708, 5118, 3498, 1784, 4856, 5250, 6509, 2295, 3118, 4463, 1956, 3343, 5768, 385, 6350, 6506, 1728, 1921, 5573, 4508, 4031, 2017, 1472, 4459, 2682, 3673, 3265, 1067, 1483, 4135, 5864, 5117, 5508, 4645, 1248, 5660, 6270, 5577, 5399, 3629, 5303, 5413, 5619, 2309, 1561, 5831, 582, 6386, 3686, 0, 4561, 5690, 3473, 5693, 4324, 1733, 4931, 2667, 5276, 5500, 868, 1323, 6464, 2428, 5939, 5156, 3664, 5871, 4165, 951, 5301, 4560, 1574],
[2526, 5293, 607, 1714, 2147, 1508, 4709, 5027, 4644, 3435, 2906, 1354, 648, 949, 2025, 3795, 1760, 2360, 3300, 555, 1921, 1161, 661, 2135, 5158, 347, 703, 2005, 4177, 2455, 1086, 6044, 2822, 1210, 4917, 2093, 2024, 3158, 3991, 1029, 1150, 672, 5441, 4018, 682, 1885, 1991, 1348, 5092, 3576, 1502, 1307, 1257, 1004, 511, 5788, 1324, 1755, 1016, 1125, 935, 943, 896, 1165, 3332, 5431, 1333, 4389, 1937, 1198, 4561, 0, 1143, 2010, 1136, 970, 2917, 829, 3506, 831, 1134, 3694, 3436, 2113, 5460, 1495, 658, 902, 1316, 402, 3885, 763, 773, 4358],
[3267, 6431, 1316, 854, 2792, 408, 5850, 6008, 5605, 4421, 3791, 477, 535, 1330, 947, 4683, 741, 2982, 4120, 881, 1394, 396, 605, 2882, 6149, 834, 563, 874, 5069, 3278, 1583, 7085, 3535, 124, 6039, 1175, 909, 4211, 4947, 417, 1861, 1774, 6558, 5037, 1350, 3008, 2696, 2437, 6162, 4621, 2094, 362, 1185, 245, 1107, 6906, 1004, 623, 240, 1054, 2063, 586, 297, 340, 4255, 6467, 659, 5532, 854, 2132, 5690, 1143, 0, 2790, 302, 1609, 4013, 980, 4345, 492, 909, 4823, 4520, 1104, 6378, 496, 730, 2044, 191, 1528, 4973, 555, 1309, 5356],
[517, 4671, 2530, 2759, 361, 3195, 4062, 3277, 2861, 1756, 1025, 3187, 2300, 1475, 3273, 1902, 2991, 511, 1332, 1927, 3911, 3011, 2200, 144, 3428, 2096, 2617, 3404, 2286, 492, 1223, 4424, 815, 2905, 3734, 3036, 3366, 1752, 2212, 2902, 2868, 2037, 5049, 2399, 1461, 1438, 205, 1153, 3601, 2083, 745, 3100, 1818, 2550, 1720, 4518, 3321, 3211, 2803, 3135, 1471, 2237, 2496, 2570, 1508, 3811, 3247, 3576, 3218, 847, 3473, 2010, 2790, 0, 2948, 1182, 1801, 1821, 1555, 2298, 3132, 2718, 2150, 3199, 3597, 2822, 2634, 1626, 2978, 1712, 2564, 2683, 1482, 2666],
[3441, 6362, 1162, 1143, 2983, 407, 5793, 6115, 5720, 4522, 3927, 240, 648, 1525, 1157, 4823, 996, 3180, 4278, 1021, 1110, 95, 754, 3050, 6251, 888, 447, 1025, 5208, 3430, 1772, 7163, 3717, 220, 6051, 1443, 1083, 4278, 5062, 157, 1661, 1702, 6456, 5124, 1488, 3021, 2871, 2477, 6221, 4694, 2282, 171, 1446, 499, 1231, 6923, 703, 789, 146, 776, 2071, 832, 493, 637, 4381, 6547, 366, 5501, 1066, 2235, 5693, 1136, 302, 2948, 0, 1770, 4051, 1184, 4499, 698, 622, 4826, 4567, 1345, 6511, 776, 576, 2029, 301, 1537, 5017, 405, 1471, 5454],
[1671, 5310, 1570, 1693, 1227, 2015, 4698, 4419, 4011, 2848, 2185, 2009, 1122, 340, 2175, 3076, 1884, 1434, 2513, 749, 2773, 1836, 1018, 1280, 4565, 950, 1467, 2272, 3462, 1670, 188, 5530, 1950, 1724, 4638, 2026, 2246, 2705, 3354, 1733, 2058, 1327, 5573, 3479, 305, 1748, 1103, 1152, 4646, 3096, 543, 1919, 802, 1371, 558, 5478, 2199, 2061, 1624, 2044, 1046, 1069, 1314, 1406, 2656, 4911, 2081, 4286, 2108, 640, 4324, 970, 1609, 1182, 1770, 0, 2592, 655, 2737, 1118, 2014, 3483, 3058, 2147, 4771, 1684, 1512, 1155, 1797, 856, 3506, 1533, 300, 3781],
